GENERO,EDAD,NIV_EDUC,D_Marzo,D_Abril,D_Junio,D_Julio,D_Septiembre,M_MOROSO,MONTO,SEGURO,FUGA,DIF_SEPT_AGOS,Recency,Frequency,DEUDA_PROM,CIUDAD_AGRUP,CAS,SEP,SOL,VIU
1.0,0.21739130434782605,1.0,0.0,0.0065187477686426834,0.0059455927739276125,0.0008045052292839903,0.0004285966064762149,0.3333333333333333,1.0,0.0,1,0.2326580332963076,0.0,0.5714285714285714,0.007508457043200147,1.0,1,0,0,0
1.0,0.34782608695652173,0.0,0.0,0.027409165333159617,0.00017630571391407797,0.07186913381603648,4.005575761459952e-05,0.6666666666666666,0.8133333333333334,0.0,1,0.23233252010966773,0.0,0.5714285714285714,0.007340655749468739,1.0,1,0,0,0
0.0,0.2717391304347826,0.5,0.0,0.0,0.019300677909524055,0.0067935997139536965,8.812266675211895e-05,0.3333333333333333,0.6533333333333333,1.0,0,0.1505548825300093,0.0,0.5714285714285714,0.020010292443810706,1.0,0,0,1,0
1.0,0.17391304347826086,0.5,0.1493374874883183,0.02542591857315413,0.006277074654953532,0.1403414677750961,0.0008732155159982696,0.3333333333333333,0.16000000000000003,1.0,0,0.21047615532012712,0.0,0.8571428571428571,0.08000600013878516,0.0,1,0,0,0
1.0,0.2391304347826087,0.0,0.0,0.1223669983663098,0.0,0.1780638240815232,0.008700110553891017,0.3333333333333333,0.4666666666666667,0.0,1,0.2395877727850841,0.0,0.42857142857142855,0.03202832050359511,1.0,1,0,0,0
1.0,0.09782608695652173,0.5,0.0,0.1267498299528308,0.002231881074381239,0.0,0.07165975037251855,0.0,1.0,0.0,0,0.29233433224493355,0.0,0.42857142857142855,0.03599808730192466,1.0,1,0,0,0
0.0,0.14130434782608692,0.0,0.0,0.03172867277320093,0.0,0.005720926074908376,0.0,0.3333333333333333,0.37333333333333335,1.0,0,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.008256581005802375,1.0,0,0,1,0
1.0,0.14130434782608692,0.5,0.0,0.14962458607298218,0.005416239471815608,0.0,0.0030482431544710236,0.0,1.0,0.0,0,0.15429660627334382,0.0,0.5714285714285714,0.04538421478792804,1.0,1,0,0,0
1.0,0.2282608695652174,1.0,0.0,0.0018162020287746379,0.0,0.0067935997139536965,0.0012056783041994455,0.3333333333333333,0.17333333333333334,1.0,1,0.23330905966958734,0.0,0.5714285714285714,0.008444073509178992,1.0,1,0,0,0
1.0,0.010869565217391297,0.5,0.17252529323617985,0.0,0.0,0.07177974434611603,0.0,0.3333333333333333,0.4933333333333334,0.0,1,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.07727734756376663,0.0,1,0,0,0
1.0,0.21739130434782605,1.0,0.0,0.14930778337464568,4.376142376701825e-05,0.1240725842495754,0.00011215612132087866,0.3333333333333333,0.053333333333333344,0.0,1,0.23239292461852873,0.0,0.5714285714285714,0.03894907067430749,1.0,1,0,0,0
1.0,0.2391304347826087,1.0,0.047206428395541164,0.005560697104230454,0.00345787941154406,0.03593456690801824,0.0011335779404931666,1.0,0.09333333333333334,1.0,1,0.23324865516072632,0.0,0.7142857142857142,0.025990598015410073,1.0,1,0,0,0
0.0,0.09782608695652173,0.0,0.0,0.02935128779114095,0.0,0.0,0.0012938009709515647,0.0,0.44000000000000006,0.0,0,0.23338288740263968,0.0,0.2857142857142857,0.007650413624272218,1.0,1,0,0,0
0.0,0.32608695652173914,1.0,0.0,0.06742074564546412,0.014178507451460683,0.010190399570930545,0.00017223975774277795,0.3333333333333333,0.52,0.0,0,0.23244326170924626,0.0,0.5714285714285714,0.03139413101603139,0.0,1,0,0,0
0.0,0.19565217391304346,0.5,0.0,0.0015738233991455608,0.004203955955168918,0.12317868955037097,0.0025635684873343695,0.6666666666666666,0.10666666666666667,0.0,1,0.23444667791980295,0.0,0.5714285714285714,0.004611056481678796,0.0,0,0,1,0
1.0,0.21739130434782605,1.0,0.0,0.010853358381551275,0.0,0.004290694556181282,0.0,0.3333333333333333,1.0,0.0,0,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.0028255465801717665,1.0,1,0,0,0
1.0,0.10869565217391303,0.0,0.0,0.020896786372352535,0.0,8.938946992044337e-05,0.044257606588371017,0.3333333333333333,0.4266666666666667,0.0,0,0.2693772630717035,0.0,0.42857142857142855,0.005958910314965632,0.0,0,0,1,0
1.0,0.05434782608695654,1.0,0.0,0.07277090815924349,0.0005239739908848299,0.02145347278090641,8.011151522919905e-06,0.3333333333333333,0.17333333333333334,0.0,1,0.23230567366128507,0.0,0.5714285714285714,0.019453069078562153,1.0,1,0,0,0
1.0,0.18478260869565216,1.0,0.0,0.0016271394190264313,0.0011868408284100521,0.0037543577366586215,0.0005407527277970936,0.3333333333333333,0.24000000000000005,0.0,1,0.23275199586564693,0.0,0.5714285714285714,0.0015908698677063121,1.0,1,0,0,0
1.0,0.2934782608695652,0.0,0.01204039559064389,0.03727044541986275,0.0,0.010994904800214535,0.0,0.3333333333333333,0.6266666666666667,0.0,1,0.2322989620491894,0.2857142857142857,0.42857142857142855,0.015091418807509811,1.0,1,0,0,0
1.0,0.2391304347826087,1.0,0.0,0.00010645007382358112,0.012445351528780867,0.048985429516402966,0.0011496002435390064,0.6666666666666666,0.06666666666666667,0.0,1,0.23326207838491766,0.0,0.5714285714285714,0.012222987044793432,1.0,1,0,0,0
0.0,0.07608695652173914,0.5,0.0,0.00042197901059296515,0.013638686300474174,0.07320997586484312,0.00020027878807299762,0.6666666666666666,0.053333333333333344,0.0,1,0.2324667523515811,0.0,0.5714285714285714,0.013472242825938511,0.0,1,0,0,0
0.0,0.25,0.5,0.16865265879910482,0.0,0.0,0.15419683561276482,0.0,0.3333333333333333,0.08,1.0,0,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.07558721695897858,1.0,0,0,1,0
1.0,0.2391304347826087,0.0,0.0,0.18913321253221252,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1,0.21848646435630606,0.14285714285714285,0.2857142857142857,0.04939388468657227,1.0,1,0,0,0
1.0,0.10869565217391303,0.0,0.0,0.10744943075595566,0.014855767581188346,0.016268883525520694,0.0,0.3333333333333333,0.5333333333333333,0.0,1,0.2322989620491894,0.2857142857142857,0.42857142857142855,0.04246944241405142,0.0,1,0,0,0
1.0,0.32608695652173914,1.0,0.0,0.0392338578926088,0.0002246225904320372,0.06731027085009386,0.0,0.6666666666666666,0.33333333333333337,0.0,1,0.22891630955297307,0.14285714285714285,0.5714285714285714,0.01050862110505743,1.0,1,0,0,0
1.0,0.2391304347826087,0.0,0.0,0.05050373630660824,0.0,0.0005363368195226602,0.0,0.3333333333333333,0.4,0.0,1,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.01313777626980138,1.0,1,0,0,0
1.0,0.05434782608695654,1.0,0.0,0.02846784316137431,0.0,0.020738357021542864,2.4033454568759714e-05,0.3333333333333333,0.16000000000000003,0.0,1,0.2323190968854764,0.0,0.42857142857142855,0.007416580509735363,1.0,1,0,0,0
0.0,0.25,1.0,0.0,0.008877936156886665,0.0,8.938946992044337e-05,0.0,0.3333333333333333,0.2,0.0,1,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.0023094570158407263,1.0,0,0,1,0
1.0,0.19565217391304346,0.5,0.0,0.057674831963554406,0.0,0.00017877893984088674,0.0,0.3333333333333333,0.16000000000000003,0.0,0,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.015002997702660652,1.0,1,0,0,0
0.0,0.26086956521739124,0.0,0.011707244146087172,0.04422955075885256,0.00015406153505575972,0.05828193438812908,0.00010013939403649881,0.3333333333333333,0.14666666666666667,1.0,0,0.23238285720038523,0.0,0.7142857142857142,0.01692923348463693,1.0,0,0,0,1
1.0,0.25,0.5,0.0,0.3305132858790429,0.0,0.0,0.0,0.0,1.0,0.0,0,0.2136742384837126,0.14285714285714285,0.2857142857142857,0.08623883600715662,1.0,1,0,0,0
1.0,0.07608695652173914,0.5,0.0,0.0047141915599102835,0.0,0.0546169661213909,0.00020828993959591752,0.6666666666666666,0.053333333333333344,0.0,0,0.21015735374558292,0.0,0.5714285714285714,0.0015724566933024988,0.0,0,0,1,0
0.0,0.09782608695652173,0.5,0.0,0.03715253149193509,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0,0.2322989620491894,0.7142857142857142,0.14285714285714285,0.00966445516079624,0.0,1,0,0,0
1.0,0.04347826086956519,0.5,0.0,0.0,0.0,0.08340037543577367,0.0003044237578709564,0.6666666666666666,0.10666666666666667,0.0,0,0.23255400330882475,0.0,0.2857142857142857,4.776065031734562e-05,1.0,1,0,0,0
1.0,0.20652173913043476,1.0,0.0,0.010738537874572336,0.0,0.0016983999284884241,0.0,0.3333333333333333,1.0,0.0,1,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.002794305718715425,1.0,1,0,0,0
0.0,0.21739130434782605,0.5,0.0059784349198538705,0.5266028742611728,0.0,0.003664968266738178,0.04664092416643968,0.3333333333333333,1.0,1.0,0,0.253873439130712,0.0,0.7142857142857142,0.14046123250499926,0.0,0,0,1,0
1.0,0.30434782608695654,0.5,0.0,0.03448436494069548,0.008579322935657817,0.009654062751407884,0.0006328809703106725,0.6666666666666666,0.22666666666666668,0.0,1,0.23282917940474712,0.0,0.5714285714285714,0.017362676770024375,1.0,1,0,0,0
0.0,0.09782608695652173,0.5,0.0,0.03009916779697842,0.009157332350130935,0.11146866899079289,0.0018746094563632577,0.3333333333333333,0.36000000000000004,0.0,0,0.23386947927957555,0.0,0.5714285714285714,0.016855107440635973,1.0,0,0,1,0
1.0,0.25,1.0,0.08313444865233316,0.0009969913751784632,0.04261921668311476,0.0002681684097613301,0.040572476887827856,0.3333333333333333,0.21333333333333337,0.0,1,0.26628992150769654,0.0,0.7142857142857142,0.07958566854828165,1.0,1,0,0,0
1.0,0.26086956521739124,1.0,0.0,0.045589382214721995,0.004491967186007665,0.004111915616340395,0.0029400926089116052,0.3333333333333333,0.7466666666666667,0.0,1,0.2347621236882993,0.0,0.5714285714285714,0.01628349434526207,1.0,1,0,0,0
0.0,0.17391304347826086,0.5,0.0,0.040490514661541535,0.005479095027325932,0.00017877893984088674,0.0,0.3333333333333333,0.48,1.0,0,0.2322989620491894,0.2857142857142857,0.42857142857142855,0.01588446334211517,1.0,0,0,1,0
0.0,0.2934782608695652,0.5,0.0,0.12211279195070034,0.0,0.0,0.02104128947494913,0.3333333333333333,0.026666666666666672,0.0,1,0.21794953538865267,0.0,0.5714285714285714,0.09571044985041781,0.0,1,0,0,0
0.0,0.25,0.5,0.0,0.7676029299427499,0.0,0.0,0.0,0.0,1.0,0.0,0,0.2116607548550124,0.14285714285714285,0.2857142857142857,0.1999669793561334,1.0,0,1,0,0
0.0,0.3152173913043478,0.5,0.0,0.02655774670850913,0.014079983670155756,0.0008938946992044337,8.4117090990659e-05,0.3333333333333333,0.21333333333333337,0.0,1,0.23236943397619392,0.0,0.5714285714285714,0.020662279755476833,0.0,1,0,0,0
0.0,0.30434782608695654,0.5,0.001200761966306135,0.020045185781763883,5.6313149963759924e-05,0.022883704299633503,1.602230304583981e-05,0.3333333333333333,0.08,0.0,1,0.23231238527338074,0.0,0.7142857142857142,0.005819225796544931,0.0,1,0,0,0
1.0,0.05434782608695654,0.5,0.0,0.0,0.0,0.0,0.0004926858186595741,0.3333333333333333,0.22666666666666668,0.0,1,0.23271172619307295,0.0,0.14285714285714285,5.822160544136285e-06,1.0,0,0,1,0
0.0,0.14130434782608692,0.5,0.0,0.020110147621686992,0.0,0.0,0.0,0.0,0.7066666666666667,0.0,0,0.2120701631928481,0.14285714285714285,0.2857142857142857,0.005516568117526985,1.0,0,1,0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.01322964154822562,0.0,0.3333333333333333,0.17333333333333334,0.0,1,0.2322989620491894,0.2857142857142857,0.14285714285714285,7.005526508391627e-06,1.0,1,0,0,0
1.0,0.2717391304347826,0.0,0.0,0.006336417898606396,0.005475411895314533,0.022704925359792617,0.0008211430310992902,0.3333333333333333,0.4,0.0,1,0.2329869022889953,0.0,0.5714285714285714,0.007018022852974163,0.0,1,0,0,0
0.0,0.14130434782608692,0.0,0.0,0.009776483959520585,0.0,0.0,4.806690913751943e-05,0.0,0.14666666666666667,0.0,0,0.2323392317217634,0.0,0.2857142857142857,0.0025437161421247136,1.0,1,0,0,0
1.0,0.18478260869565216,1.0,0.013157737534812529,0.0019410306623523757,0.0,0.06686332350049164,0.0,0.6666666666666666,0.33333333333333337,0.0,1,0.2322989620491894,0.2857142857142857,0.42857142857142855,0.006431026000064943,1.0,1,0,0,0
1.0,0.26086956521739124,0.0,0.0,0.0028845240517118083,0.06940493962280464,0.05738803968892465,0.04915642574463654,1.0,0.6133333333333334,0.0,1,0.27348141386820407,0.0,0.5714285714285714,0.06915164683361089,1.0,1,0,0,0
0.0,0.20652173913043476,1.0,0.08008914206472062,0.09321587310714483,0.040569166020664696,0.2774649146330562,0.02169019274830564,0.6666666666666666,0.68,1.0,1,0.25047065179820865,0.0,0.7142857142857142,0.1001324044510086,0.0,1,0,0,0
1.0,0.2934782608695652,1.0,0.008195356370017386,0.009902586354665443,0.0004943635480037134,0.007508715473317243,9.613381827503886e-05,0.3333333333333333,0.13333333333333336,1.0,1,0.2323795013943374,0.0,0.7142857142857142,0.006732973659504336,1.0,0,0,1,0
0.0,0.15217391304347827,0.5,0.0,0.06280208620308782,0.003525387344331941,0.010369178510771432,5.607806066043933e-05,0.3333333333333333,0.013333333333333336,0.0,0,0.23234594333385908,0.0,0.5714285714285714,0.019786162930180744,1.0,0,0,0,1
1.0,0.28260869565217395,1.0,0.0,0.15695653961926176,0.0,0.00017877893984088674,0.0,0.3333333333333333,0.5466666666666667,0.0,1,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.04082906051440066,0.0,1,0,0,0
0.0,0.10869565217391303,0.5,0.0,0.0,0.0,0.10834003754357736,0.0,0.6666666666666666,0.25333333333333335,0.0,0,0.2322989620491894,0.2857142857142857,0.14285714285714285,5.7369581947098996e-05,0.0,1,0,0,0
1.0,0.15217391304347827,0.5,0.019908204142433186,0.0034713642022777044,8.335509288955857e-05,0.015732546705998034,0.002018810183775816,0.3333333333333333,0.08,0.0,0,0.23399028829729757,0.0,0.7142857142857142,0.009929481802150867,1.0,1,0,0,0
0.0,0.16304347826086957,0.0,0.0,0.00784236800281829,0.004013547722632246,0.02753195673549656,0.02699357505647862,0.3333333333333333,1.0,0.0,0,0.2275236500431221,0.0,0.7142857142857142,0.0066801008682214075,1.0,1,0,0,0
0.0,0.03260869565217389,1.0,0.0,0.009819427920926337,0.0,0.0,0.00015621745469693814,0.0,0.16000000000000003,0.0,0,0.18453913037642075,0.0,0.42857142857142855,0.003231677779104199,1.0,0,0,1,0
1.0,0.28260869565217395,0.0,0.0,0.0,0.0471552845287326,0.00902833646196478,0.5443216958005543,0.3333333333333333,1.0,0.0,1,0.6883228016953532,0.0,0.42857142857142855,0.052495202871054095,0.0,1,0,0,0
1.0,0.05434782608695654,0.5,0.00807757448831755,0.025907400445525405,0.010776020406877532,0.07312058639492268,0.0003765241215772355,0.3333333333333333,0.29333333333333333,1.0,1,0.23261440781768578,0.0,0.7142857142857142,0.020924040306770114,1.0,1,0,0,0
0.0,0.2282608695652174,0.5,0.0,0.17834408812683172,0.010714570257003137,0.04254938768213105,0.19390191146075336,1.0,1.0,0.0,0,0.25071898144574833,0.0,0.7142857142857142,0.0612032143249006,1.0,1,0,0,0
0.0,0.32608695652173914,0.5,0.0,0.3996183082481157,0.0,0.006346652364351479,0.00012817842436671847,0.3333333333333333,1.0,0.0,0,0.23240634784272007,0.0,0.42857142857142855,0.10395723258603615,1.0,1,0,0,0
1.0,0.26086956521739124,1.0,0.0,0.0,0.0,0.0,0.0069456683703715575,0.3333333333333333,0.6666666666666667,0.0,1,0.23522858072894817,0.0,0.42857142857142855,0.013728181216687656,0.0,1,0,0,0
1.0,0.30434782608695654,1.0,0.0,0.06561564353891725,0.0,0.007240547063555913,0.0060684472786118274,0.3333333333333333,0.4,0.0,1,0.2373830082116574,0.0,0.42857142857142855,0.01714408540910713,1.0,0,1,0,0
0.0,0.21739130434782605,0.0,0.0,0.0,9.692452661576579e-08,0.014659873066952713,0.00018826206078861776,0.3333333333333333,0.1866666666666667,0.0,0,0.23245668493343757,0.0,0.42857142857142855,1.0082278015455517e-05,1.0,1,0,0,0
1.0,0.11956521739130432,1.0,0.0,0.12545805375783317,0.0,0.0003575578796817735,0.0,0.3333333333333333,1.0,0.0,0,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.03263548191253524,1.0,1,0,0,0
1.0,0.19565217391304346,1.0,0.0,0.009801595258986662,0.0,0.0016983999284884241,0.033210228638264463,0.3333333333333333,0.25333333333333335,0.0,0,0.2601219499917783,0.0,0.42857142857142855,0.0029430311531030364,0.0,1,0,0,0
0.0,0.4347826086956521,0.0,0.0,0.011936601611417562,0.010167819002363602,0.042638777152051485,0.0,0.3333333333333333,0.08,0.0,0,0.2322989620491894,0.2857142857142857,0.42857142857142855,0.013058869427304835,0.0,1,0,0,0
1.0,0.15217391304347827,0.0,0.0,0.1584350128668115,0.0,0.00017877893984088674,0.0,0.3333333333333333,0.64,0.0,0,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.04121365445278365,0.0,0,1,0,0
0.0,0.28260869565217395,0.5,0.0,0.060689097729174274,0.0,0.0,0.030570554211462354,0.0,0.12000000000000001,0.0,0,0.25791047380625587,0.0,0.2857142857142857,0.01614825928286697,1.0,0,1,0,0
0.0,0.08695652173913043,1.0,0.0,0.005958292679109983,0.0030973201725334114,0.028515240904621434,0.0015020909105474822,0.3333333333333333,0.52,0.0,1,0.23355738931712702,0.0,0.5714285714285714,0.004608027064810303,0.0,0,0,1,0
1.0,0.20652173913043476,1.0,0.0,0.08615814222967232,0.0,8.938946992044337e-05,0.0005207248489897938,0.3333333333333333,1.0,0.0,1,0.2074022369803115,0.0,0.5714285714285714,0.022775771367636873,1.0,1,0,0,0
0.0,0.2282608695652174,0.0,0.0,0.04718795298145731,0.003708332388319199,0.0,0.00032445163667825614,0.0,0.4933333333333334,1.0,0,0.23257078233906392,0.0,0.42857142857142855,0.015900841127060465,0.0,0,0,1,0
0.0,0.09782608695652173,0.5,0.0,0.0,0.0,0.01349780995798695,0.000504702545943954,0.3333333333333333,0.17333333333333334,0.0,0,0.23272179361121645,0.0,0.2857142857142857,1.3111694883949193e-05,0.0,0,0,1,0
0.0,0.30434782608695654,0.5,0.0,0.0028363030780994168,0.0,0.00017877893984088674,0.0,0.6666666666666666,0.16000000000000003,0.0,0,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.0007378996806710613,1.0,0,1,0,0
1.0,0.16304347826086957,0.5,0.0,0.0,0.003594446069545674,0.0,0.0015862080015381411,0.0,0.4666666666666667,1.0,0,0.23362786124413154,0.0,0.2857142857142857,0.003529554659626554,0.0,1,0,0,0
1.0,0.16304347826086957,0.5,0.0,0.06335617248478492,0.0,0.0,0.0,0.0,0.13333333333333336,0.0,0,0.138940437798457,0.14285714285714285,0.2857142857142857,0.017797634763846066,1.0,0,0,1,0
1.0,0.11956521739130432,0.0,0.016713608491122113,0.03856640683143804,0.014727342583422455,0.0195762939125771,0.00031644048515533623,1.0,0.10666666666666667,0.0,0,0.23256407072696825,0.0,0.7142857142857142,0.031913676008978056,1.0,0,0,1,0
1.0,0.13043478260869562,0.5,0.0,0.012407711425313718,0.0,0.004290694556181282,0.0,0.3333333333333333,0.24000000000000005,0.0,0,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.0032298790628385314,1.0,1,0,0,0
0.0,0.28260869565217395,1.0,0.0,0.008425386868682825,0.008480314531719811,0.00956467328148744,0.0006328809703106725,0.3333333333333333,0.1866666666666667,0.0,1,0.23282917940474712,0.0,0.5714285714285714,0.010487225848423695,0.0,1,0,0,0
1.0,0.2934782608695652,0.5,0.0,0.022698795057950694,0.0,0.002413515687851971,0.0,0.3333333333333333,0.4266666666666667,0.0,0,0.23200700692302786,0.14285714285714285,0.42857142857142855,0.0059100136333226005,1.0,1,0,0,0
0.0,0.26086956521739124,0.5,0.0,0.04109882679281031,0.0,0.004111915616340395,0.002030826911060196,0.3333333333333333,0.4,1.0,0,0.22229866002664508,0.0,0.5714285714285714,0.010882233407292129,0.0,0,0,0,1
0.0,0.06521739130434784,0.5,0.0,0.0015971150392300366,0.0024061998354996937,0.006346652364351479,0.000420585454953295,0.3333333333333333,0.16000000000000003,0.0,0,0.23265132168421193,0.0,0.5714285714285714,0.0027739991587688033,0.0,1,0,0,0
1.0,0.2282608695652174,1.0,0.0,0.04458875152078033,0.003138464634081804,0.0,0.0007810872734846907,0.3333333333333333,0.09333333333333334,0.0,1,0.23180230275411,0.0,0.5714285714285714,0.014689737064602977,1.0,1,0,0,0
1.0,0.26086956521739124,1.0,0.0,0.004989687990284475,0.007352452277755453,0.06713149191025297,0.0,0.6666666666666666,0.4266666666666667,0.0,1,0.2322989620491894,0.2857142857142857,0.42857142857142855,0.008514886128480031,1.0,0,0,1,0
1.0,0.34782608695652173,1.0,0.0,0.08741843831736826,0.0,0.002860463037454188,0.0,0.3333333333333333,0.33333333333333337,0.0,1,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.022741595758589177,1.0,1,0,0,0
1.0,0.19565217391304346,0.0,0.0,0.0,0.0,0.0065254313041923665,0.0,0.3333333333333333,0.25333333333333335,0.0,0,0.2322989620491894,0.2857142857142857,0.14285714285714285,3.4554286156255996e-06,0.0,0,1,0,0
1.0,0.07608695652173914,0.5,0.0,0.0,0.003297711631311507,0.0020559578081701976,0.00014420072741255828,0.6666666666666666,0.24000000000000005,0.0,0,0.23241977106691142,0.0,0.42857142857142855,0.0032237728944629735,0.0,0,0,1,0
1.0,0.17391304347826086,1.0,0.0,0.14516278126929977,0.0,0.03477250379905247,0.07432345825388942,0.6666666666666666,1.0,0.0,0,0.0,0.0,0.5714285714285714,0.04281271321296261,1.0,1,0,0,0
1.0,0.25,0.5,0.0,0.025057801480256516,0.016037374485161147,0.0,0.0012857898194286446,0.3333333333333333,0.16000000000000003,0.0,1,0.233376175790544,0.0,0.42857142857142855,0.022197673426778853,1.0,1,0,0,0
1.0,0.15217391304347827,0.0,0.0,0.008095664588736964,0.002217681631232029,0.0,0.00012016727284379857,0.0,0.5733333333333334,0.0,0,0.15065555671144432,0.0,0.5714285714285714,0.005426442965689298,0.0,1,0,0,0
1.0,0.16304347826086957,1.0,0.0,0.0004221609765311251,0.0,8.938946992044337e-05,0.0,0.3333333333333333,0.45333333333333337,0.0,0,0.22368125211835257,0.14285714285714285,0.42857142857142855,0.00023141904796977476,1.0,1,0,0,0
1.0,0.17391304347826086,1.0,0.0,0.0,0.0,0.000715115759363547,0.00020828993959591752,0.3333333333333333,0.2,0.0,0,0.23247346396367674,0.0,0.2857142857142857,2.8400783142128217e-06,0.0,1,0,0,0
1.0,0.2934782608695652,1.0,0.0,0.019826462724095602,0.02642259520072391,0.3892911415035309,0.005972313460336789,0.6666666666666666,0.053333333333333344,0.0,1,0.23730246886650938,0.0,0.5714285714285714,0.031241950153028154,1.0,0,0,1,0
0.0,0.09782608695652173,0.5,0.0,0.014061235905373346,0.012353564002075736,0.06927683918834361,0.0016422860621985805,0.6666666666666666,0.09333333333333334,0.0,0,0.1690520854656684,0.0,0.7142857142857142,0.016691471595098744,1.0,0,0,1,0
0.0,0.30434782608695654,0.0,0.0,0.0027824411604040664,0.0027481011031368074,0.032001430231518725,0.0009132712736128691,0.3333333333333333,0.2,0.0,1,0.23306408582809549,0.0,0.5714285714285714,0.0034356900713418204,1.0,1,0,0,0
1.0,0.26086956521739124,1.0,0.0,0.019761318918234336,5.548929148752591e-05,0.0,4.005575761459952e-06,0.3333333333333333,0.25333333333333335,0.0,1,0.23230231785523722,0.0,0.42857142857142855,0.005194739909888102,0.0,1,0,0,0
0.0,0.15217391304347827,0.0,0.0,0.04684694881334553,0.0,0.0002681684097613301,0.000753048243154471,0.3333333333333333,0.14666666666666667,1.0,0,0.23292985358618212,0.0,0.42857142857142855,0.012195296281229855,1.0,0,0,1,0
0.0,0.11956521739130432,1.0,0.0,0.011287711075939118,0.0,0.06972378653794584,0.0,0.3333333333333333,0.32,0.0,0,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.0029731833178722623,0.0,1,0,0,0
1.0,0.26086956521739124,1.0,0.0,0.09481699139701438,0.009083233549533182,0.15875569857870742,0.0053474436415490365,1.0,0.03333333333333334,0.0,1,0.23677896312304733,0.0,0.5714285714285714,0.03368380215294977,1.0,1,0,0,0
1.0,0.2391304347826087,1.0,0.033127793024457924,0.3246445204415076,0.04845358856275078,0.19629927594529364,0.09063015717879289,0.3333333333333333,1.0,0.0,1,0.30822742968747374,0.0,0.7142857142857142,0.1477818657023528,1.0,1,0,0,0
1.0,0.34782608695652173,0.5,0.0,0.03185586696397475,0.0,0.0067935997139536965,0.0,0.3333333333333333,0.4133333333333334,0.0,1,0.22387253306307908,0.14285714285714285,0.42857142857142855,0.008409093211275602,1.0,1,0,0,0
1.0,0.2282608695652174,1.0,0.0,0.0,0.0,8.938946992044337e-05,0.0,0.3333333333333333,0.3066666666666667,0.0,0,0.1571557530260981,0.14285714285714285,0.2857142857142857,0.0010599645615027953,0.0,1,0,0,0
0.0,0.3369565217391304,1.0,0.0,0.01893865091181312,0.0010143636332972969,0.009654062751407884,0.0,0.3333333333333333,0.44000000000000006,0.0,1,0.2322989620491894,0.2857142857142857,0.42857142857142855,0.005922367973989426,1.0,0,0,1,0
1.0,0.3369565217391304,1.0,0.0,0.013572111463599353,0.0,0.0013408420488066506,0.0,0.3333333333333333,0.14666666666666667,0.0,1,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.0035312113719765115,0.0,0,0,1,0
0.0,0.3913043478260869,0.0,0.07780952343695566,0.0,0.0,0.031196925002234737,0.0,0.3333333333333333,0.14666666666666667,0.0,0,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.034851737025031214,0.0,1,0,0,0
1.0,0.2282608695652174,0.0,0.11394149454634997,0.0028217458030466193,0.01366214203591519,0.12639671046750692,0.0009052601220899492,0.3333333333333333,0.12000000000000001,1.0,1,0.2330573742159998,0.0,0.7142857142857142,0.0651673483012403,1.0,1,0,0,0
0.0,0.15217391304347827,0.5,0.0,0.08520518661152857,0.0,0.0,0.0004886802428981142,0.0,0.10666666666666667,0.0,0,0.2327083703870251,0.0,0.2857142857142857,0.02217012466713099,1.0,0,0,1,0
1.0,0.19565217391304346,0.5,0.0,0.11559004093141814,0.015037597993119522,0.0,1.2016727284379857e-05,0.0,0.22666666666666668,0.0,0,0.2323090294673329,0.0,0.42857142857142855,0.04475617880337844,0.0,0,0,1,0
0.0,0.28260869565217395,0.5,0.0,0.000749699665219067,0.0,0.025565388397246803,0.0,0.3333333333333333,0.10666666666666667,0.0,0,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.00020855641754036154,0.0,1,0,0,0
1.0,0.18478260869565216,1.0,0.0,0.03328247991914889,0.004150502078740323,0.01966568338249754,0.007810872734846907,0.3333333333333333,0.25333333333333335,1.0,0,0.23884278384246505,0.0,0.5714285714285714,0.01281438601908968,0.0,0,0,1,0
1.0,0.18478260869565216,0.5,0.0,0.06281573364844982,0.0,0.0030392419772950745,0.0,0.6666666666666666,0.16000000000000003,0.0,0,0.2322989620491894,0.2857142857142857,0.2857142857142857,0.016341810619980576,0.0,1,0,0,0
1.0,0.3152173913043478,1.0,0.0,0.053308013379591505,0.0,0.0009832841691248771,0.0,0.3333333333333333,0.24000000000000005,0.0,0,0.20871435714501443,0.14285714285714285,0.42857142857142855,0.014200154897871258,0.0,1,0,0,0
